forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,point,,70.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.01,23.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.025,25.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.05,31,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.1,37.6666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.15,42.6666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.2,47.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.25,51,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.3,55,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.35,58.55,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.4,62.8666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.45,66.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.5,70.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.55,74.3333333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.6,78.2666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.65,82.6666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.7,87.1,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.75,92.6666666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.8,99,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.85,106.383333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.9,117.033333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.95,133.366666666667,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.975,151.033333333333,mean
2021-04-26,2021-04-26,1 wk ahead inc death,2021-05-01,01,quantile,0.99,170.336666666667,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,point,,73.8333333333333,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.01,24.32,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.025,27.6666666666667,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.05,32.65,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.1,38,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.15,43.6666666666667,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.2,48.6666666666667,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.25,53,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.3,56.6666666666667,mean
2021-04-26,2021-04-26,2 wk ahead inc death,2021-05-08,01,quantile,0.35,60.6666666666667,mean
