forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,point,,271.666666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.01,92.31,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.025,104.65,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.05,123.25,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.1,145.966666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.15,165,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.2,182.266666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.25,197.916666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.3,211.566666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.35,226,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.4,242.2,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.45,257.516666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.5,271.666666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.55,285.816666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.6,302.466666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.65,322.45,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.7,343.533333333333,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.75,369.416666666667,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.8,397.4,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.85,425.433333333333,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.9,468.4,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.95,543.1,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.975,607.1,mean
2020-12-21,2020-12-21,1 wk ahead inc death,2020-12-26,01,quantile,0.99,670.826666666667,mean
2020-12-21,2020-12-21,2 wk ahead inc death,2021-01-02,01,point,,326.666666666667,mean
2020-12-21,2020-12-21,2 wk ahead inc death,2021-01-02,01,quantile,0.01,95.6433333333333,mean
