forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,point,,89,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.01,44.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.025,49.3333333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.05,53.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.1,60.3333333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.15,65,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.2,69,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.25,72.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.3,75.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.35,79,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.4,82.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.45,86,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.5,89,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.55,92,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.6,95.6666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.65,99,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.7,103.333333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.75,107.666666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.8,113,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.85,119.383333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.9,127.366666666667,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.95,139.333333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.975,147.358333333333,mean
2020-05-11,2020-05-11,1 wk ahead inc death,2020-05-16,01,quantile,0.99,159.343333333333,mean
