forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,point,,71,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.01,24.9933333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.025,29.6583333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.05,34.3333333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.1,40.6333333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.15,46,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.2,50,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.25,54,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.3,57.6666666666667,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.35,60.8833333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.4,64.3333333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.45,68,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.5,71,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.55,74.6666666666667,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.6,79,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.65,83.3333333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.7,87.6666666666667,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.75,93.6666666666667,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.8,99,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.85,106.333333333333,mean
2021-05-10,2021-05-10,1 wk ahead inc death,2021-05-15,01,quantile,0.9,117,mean
