forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,point,,103,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.01,57.995,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.025,61.9875,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.05,67,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.1,73.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.15,77.925,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.2,82,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.25,86.375,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.3,90,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.35,93,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.4,96.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.45,99.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.5,103,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.55,106.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.6,111,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.65,115.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.7,119.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.75,124.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.8,129.6,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.85,137,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.9,145,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.95,158,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.975,164.5,mean
2020-06-08,2020-06-08,1 wk ahead inc death,2020-06-13,01,quantile,0.99,172.005,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,point,,112,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.01,44.495,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.025,51.4875,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.05,57.5,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.1,66,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.15,73.5,mean
2020-06-08,2020-06-08,2 wk ahead inc death,2020-06-20,01,quantile,0.2,80.9,mean
