forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,point,,96,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.01,35.6666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.025,41.325,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.05,47.6666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.1,55.3333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.15,61,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.2,66.3333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.25,71,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.3,76,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.35,80.6666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.4,85.3333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.45,90.6666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.5,96,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.55,101.666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.6,107.466666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.65,113.666666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.7,120.333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.75,128,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.8,136.066666666667,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.85,147.333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.9,160.333333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.95,180.683333333333,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.975,202.7,mean
2020-08-24,2020-08-24,1 wk ahead inc death,2020-08-29,01,quantile,0.99,225.023333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,point,,101.166666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.01,29.33,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.025,34.6583333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.05,42,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.1,51.3,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.15,59,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.2,64.9333333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.25,71.6666666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.3,77.3333333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.35,83.2166666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.4,88.3333333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.45,95,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.5,101.166666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.55,107.666666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.6,115,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.65,122,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.7,130.666666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.75,140.333333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.8,150.666666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.85,162.716666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.9,178.7,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.95,205.016666666667,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.975,228.358333333333,mean
2020-08-24,2020-08-24,2 wk ahead inc death,2020-09-05,01,quantile,0.99,263.383333333333,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,point,,95.6666666666667,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.01,22.3266666666667,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.025,26.6666666666667,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.05,33.3,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.1,42.9666666666667,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.15,50.6166666666667,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.2,58.3333333333333,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.25,64,mean
2020-08-24,2020-08-24,3 wk ahead inc death,2020-09-12,01,quantile,0.3,70.6666666666667,mean
