forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,point,,147.166666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.01,40.9933333333333,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.025,48.325,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.05,58,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.1,73.9,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.15,86.85,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.2,96.2666666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.25,104.916666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.3,113.566666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.35,121.883333333333,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.4,129.866666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.45,138.7,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.5,147.166666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.55,157.666666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.6,167.466666666667,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.65,181.333333333333,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.7,195,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.75,211.333333333333,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.8,231,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.85,254.05,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.9,284,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.95,326.05,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.975,361.358333333333,mean
2021-03-15,2021-03-15,1 wk ahead inc death,2021-03-20,01,quantile,0.99,405.716666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,point,,115.666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.01,24.3333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.025,28.9916666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.05,35.9833333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.1,47.6666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.15,56.6166666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.2,65.2666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.25,74,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.3,81,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.35,89.3333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.4,98,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.45,107.333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.5,115.666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.55,125.333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.6,135.666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.65,148.333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.7,163.766666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.75,183.666666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.8,207.066666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.85,242.333333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.9,299.366666666667,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.95,408.35,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.975,487.008333333333,mean
2021-03-15,2021-03-15,2 wk ahead inc death,2021-03-27,01,quantile,0.99,573.343333333333,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,point,,87.1666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.01,16.3333333333333,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.025,19,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.05,22,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.1,29.6666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.15,36.3333333333333,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.2,42.6666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.25,49,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.3,55,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.35,62,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.4,68.6666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.45,77.85,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.5,87.1666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.55,98.4833333333333,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.6,109,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.65,124.666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.7,144.666666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.75,167,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.8,197.4,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.85,246.716666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.9,359.366666666667,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.95,578.033333333333,mean
2021-03-15,2021-03-15,3 wk ahead inc death,2021-04-03,01,quantile,0.975,763.35,mean
