forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,point,,67.3333333333333,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.01,20.6666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.025,25.6583333333333,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.05,30.65,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.1,37,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.15,41.6166666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.2,45,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.25,48.9166666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.3,52.9,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.35,56,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.4,59.8666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.45,63.6666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.5,67.3333333333333,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.55,72,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.6,75.6666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.65,80.1166666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.7,85,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.75,90.6666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.8,97.0666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.85,106.333333333333,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.9,115.666666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.95,131.35,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.975,148.341666666667,mean
2020-09-21,2020-09-21,1 wk ahead inc death,2020-09-26,01,quantile,0.99,161.68,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,point,,71.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.01,17.9966666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.025,23.325,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.05,29.3333333333333,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.1,36,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.15,41.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.2,46,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.25,50.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.3,55.2333333333333,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.35,59.55,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.4,63.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.45,67.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.5,71.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.55,76.6666666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.6,81,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.65,86.0000000000001,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.7,92,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.75,98.3333333333333,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.8,105.333333333333,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.85,114.05,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.9,128,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.95,148.016666666667,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.975,167.683333333333,mean
2020-09-21,2020-09-21,2 wk ahead inc death,2020-10-03,01,quantile,0.99,190.34,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,point,,74.6666666666667,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.01,16.9933333333333,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.025,23.325,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.05,28.9833333333333,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.1,36.6666666666667,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.15,42.6666666666667,mean
2020-09-21,2020-09-21,3 wk ahead inc death,2020-10-10,01,quantile,0.2,47.6666666666667,mean
