forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,point,,117.833333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.01,41.33,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.025,49.325,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.05,58,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.1,67,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.15,75,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.2,82.3333333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.25,89,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.3,94.6666666666667,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.35,100.666666666667,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.4,106.2,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.45,112.183333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.5,117.833333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.55,124.333333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.6,130.8,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.65,138.666666666667,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.7,145.1,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.75,154.416666666667,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.8,164.4,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.85,178.05,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.9,192.366666666667,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.95,213.683333333333,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.975,236.025,mean
2020-11-16,2020-11-16,1 wk ahead inc death,2020-11-21,01,quantile,0.99,256.373333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,point,,139,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.01,43.3233333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.025,51.975,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.05,59.9833333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.1,72.6333333333334,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.15,84.3333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.2,92.6,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.25,100.583333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.3,108.333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.35,115.333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.4,122,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.45,130.333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.5,139,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.55,147.333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.6,158,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.65,169.116666666667,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.7,180.666666666667,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.75,192.666666666667,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.8,205.733333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.85,223.666666666667,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.9,247.333333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.95,285.7,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.975,315.008333333333,mean
2020-11-16,2020-11-16,2 wk ahead inc death,2020-11-28,01,quantile,0.99,355.01,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,point,,155.5,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.01,40.98,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.025,48.3166666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.05,58.6666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.1,74.6666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.15,86,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.2,97.6666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.25,108,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.3,118,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.35,126,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.4,136.2,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.45,145.666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.5,155.5,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.55,165.666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.6,178.666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.65,192.9,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.7,210.2,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.75,228.416666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.8,252,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.85,281,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.9,326.366666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.95,389.366666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.975,431.666666666667,mean
2020-11-16,2020-11-16,3 wk ahead inc death,2020-12-05,01,quantile,0.99,523.4,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,point,,175,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.01,35.3333333333333,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.025,50.6416666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.05,59.6666666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.1,77.6666666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.15,89.3333333333333,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.2,102.266666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.25,113.333333333333,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.3,124.9,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.35,137,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.4,147.866666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.45,160.183333333333,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.5,175,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.55,189.3,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.6,204.666666666667,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.65,223.333333333333,mean
2020-11-16,2020-11-16,4 wk ahead inc death,2020-12-12,01,quantile,0.7,245,mean
