forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,point,,92.6666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.01,49.6633333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.025,54.325,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.05,58.6666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.1,63.9666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.15,68.95,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.2,73,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.25,76.3333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.3,79.3333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.35,83.3333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.4,86.3333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.45,89.6666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.5,92.6666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.55,95.6666666666667,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.6,99.3333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.65,103,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.7,106.333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.75,110.333333333333,mean
2020-05-25,2020-05-25,1 wk ahead inc death,2020-05-30,01,quantile,0.8,115.4,mean
