forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,point,,88.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.01,44.6633333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.025,48.9916666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.05,53.3166666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.1,59.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.15,64.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.2,68.3333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.25,72.3333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.3,75.3333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.35,78.2166666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.4,81.3333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.45,85,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.5,88.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.55,91.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.6,95.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.65,99.6666666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.7,104.333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.75,109.333333333333,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.8,115,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.85,123,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.9,134,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.95,158.05,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.975,192.016666666667,mean
2021-05-17,2021-05-17,1 wk ahead inc death,2021-05-22,01,quantile,0.99,255.076666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,point,,101.666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.01,33.9933333333333,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.025,38.6666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.05,44.65,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.1,52.3333333333333,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.15,58.6166666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.2,63,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.25,68.6666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.3,74.3333333333333,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.35,80.2166666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.4,86.8666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.45,93.6666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.5,101.666666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.55,109.633333333333,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.6,122.6,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.65,136.9,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.7,152.2,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.75,172.916666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.8,215.466666666667,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.85,270.35,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.9,367.633333333334,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.95,637.4,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.975,1087.375,mean
2021-05-17,2021-05-17,2 wk ahead inc death,2021-05-29,01,quantile,0.99,2072.49666666667,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,point,,237,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.01,39.3133333333333,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.025,48.65,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.05,58.3,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.1,74.5333333333334,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.15,84.6666666666667,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.2,96.8666666666667,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.25,109.583333333333,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.3,126.366666666667,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.35,144.433333333333,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.4,166.2,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.45,196.333333333333,mean
2021-05-17,2021-05-17,3 wk ahead inc death,2021-06-05,01,quantile,0.5,237,mean
