forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,point,,74.1666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.01,27.6666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.025,32.325,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.05,37.6666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.1,43.6666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.15,48.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.2,52.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.25,56,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.3,59.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.35,63.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.4,67.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.45,70.85,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.5,74.1666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.55,78,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.6,82.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.65,86.6666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.7,91.3333333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.75,97,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.8,102.666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.85,110.666666666667,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.9,120.733333333333,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.95,136,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.975,149.7,mean
2020-09-14,2020-09-14,1 wk ahead inc death,2020-09-19,01,quantile,0.99,165.356666666667,mean
2020-09-14,2020-09-14,2 wk ahead inc death,2020-09-26,01,point,,84,mean
2020-09-14,2020-09-14,2 wk ahead inc death,2020-09-26,01,quantile,0.01,24.6566666666667,mean
