forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,point,,45,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.01,12.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.025,15.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.05,18.3333333333333,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.1,22,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.15,26,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.2,28.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.25,30.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.3,34,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.35,37,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.4,39.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.45,42,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.5,45,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.55,48.3333333333333,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.6,51,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.65,55,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.7,59.6666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.75,65.3333333333333,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.8,72.4666666666667,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.85,80.4333333333334,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.9,93,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.95,113.35,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.975,134.35,mean
2021-06-07,2021-06-07,1 wk ahead inc death,2021-06-12,01,quantile,0.99,162.686666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,point,,41.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.01,12,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.025,14.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.05,17,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.1,21.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.15,24,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.2,27.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.25,30,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.3,32.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.35,34.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.4,37,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.45,39.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.5,41.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.55,44,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.6,47.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.65,50.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.7,53.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.75,57.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.8,61.3333333333333,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.85,66.6666666666667,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.9,75,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.95,86.35,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.975,95.35,mean
2021-06-07,2021-06-07,2 wk ahead inc death,2021-06-19,01,quantile,0.99,106.673333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,point,,39.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.01,10.6666666666667,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.025,13.325,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.05,15.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.1,19.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.15,22.6666666666667,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.2,25.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.25,27.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.3,30.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.35,32,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.4,34.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.45,36.6666666666667,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.5,39.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.55,42,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.6,45,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.65,48,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.7,51,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.75,55.3333333333333,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.8,61.0666666666667,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.85,67.6666666666667,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.9,76.7,mean
2021-06-07,2021-06-07,3 wk ahead inc death,2021-06-26,01,quantile,0.95,89.3333333333333,mean
