forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,point,,212.833333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.01,57.6266666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.025,73.3166666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.05,89.2166666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.1,114.266666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.15,129.233333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.2,143.933333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.25,156,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.3,167.666666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.35,180.1,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.4,189.666666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.45,200.516666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.5,212.833333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.55,224.483333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.6,237.466666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.65,251,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.7,265.666666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.75,282,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.8,304.6,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.85,330.716666666667,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.9,364.8,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.95,415.033333333333,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.975,459.675,mean
2021-03-08,2021-03-08,1 wk ahead inc death,2021-03-13,01,quantile,0.99,507.356666666667,mean
2021-03-08,2021-03-08,2 wk ahead inc death,2021-03-20,01,point,,164.666666666667,mean
2021-03-08,2021-03-08,2 wk ahead inc death,2021-03-20,01,quantile,0.01,33.33,mean
2021-03-08,2021-03-08,2 wk ahead inc death,2021-03-20,01,quantile,0.025,43.65,mean
