forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,point,,63,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.01,21.66,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.025,25.6666666666667,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.05,29.9833333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.1,35,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.15,39.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.2,43,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.25,46.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.3,49.6666666666667,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.35,52.8833333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.4,56,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.45,59.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.5,63,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.55,66.6666666666667,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.6,71.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.65,74.6666666666667,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.7,78.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.75,83.75,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.8,90.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.85,97.3333333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.9,105.033333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.95,119.683333333333,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.975,136.675,mean
2020-06-22,2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.99,154.356666666667,mean
2020-06-22,2020-06-22,2 wk ahead inc death,2020-07-04,01,point,,84.8333333333333,mean
2020-06-22,2020-06-22,2 wk ahead inc death,2020-07-04,01,quantile,0.01,25.3333333333333,mean
2020-06-22,2020-06-22,2 wk ahead inc death,2020-07-04,01,quantile,0.025,31.6583333333333,mean
2020-06-22,2020-06-22,2 wk ahead inc death,2020-07-04,01,quantile,0.05,37.3333333333333,mean
2020-06-22,2020-06-22,2 wk ahead inc death,2020-07-04,01,quantile,0.1,45.3333333333333,mean
