forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,point,,63.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.01,28.9933333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.025,32,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.05,35.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.1,40.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.15,43.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.2,47,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.25,49.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.3,52,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.35,54.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.4,57.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.45,60.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.5,63.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.55,66.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.6,69,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.65,72.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.7,75.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.75,79.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.8,84.3333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.85,89.7166666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.9,96.6666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.95,105.666666666667,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.975,113.333333333333,mean
2020-05-04,2020-05-04,1 wk ahead inc death,2020-05-09,01,quantile,0.99,120,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,point,,74.1666666666667,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.01,24.6566666666667,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.025,29,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.05,34.3333333333333,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.1,39.6666666666667,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.15,44.6666666666667,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.2,49.3333333333333,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.25,53.3333333333333,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.3,57.2333333333333,mean
2020-05-04,2020-05-04,2 wk ahead inc death,2020-05-16,01,quantile,0.35,61.2166666666667,mean
