forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,point,,38.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.01,13,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.025,15.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.05,17.65,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.1,21,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.15,23.6666666666667,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.2,25.6666666666667,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.25,27.6666666666667,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.3,30,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.35,32,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.4,34.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.45,36,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.5,38.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.55,40.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.6,43.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.65,45.7833333333334,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.7,48.4333333333334,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.75,52.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.8,56.3333333333333,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.85,62,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.9,68.6666666666667,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.95,80.3666666666666,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.975,91,mean
2021-07-12,2021-07-12,1 wk ahead inc death,2021-07-17,01,quantile,0.99,104.343333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,point,,39.6666666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.01,10.3266666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.025,13,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.05,16,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.1,19.3,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.15,22.2833333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.2,25.3333333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.25,27.3333333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.3,29.6666666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.35,32,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.4,34.3333333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.45,37.3333333333333,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.5,39.6666666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.55,42.6666666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.6,45.6666666666667,mean
2021-07-12,2021-07-12,2 wk ahead inc death,2021-07-24,01,quantile,0.65,48.6666666666667,mean
