forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,point,,57.5,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.01,15,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.025,19.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.05,23,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.1,29.3333333333333,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.15,34,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.2,37.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.25,41,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.3,44.3333333333333,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.35,47.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.4,51,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.45,54.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.5,57.5,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.55,61,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.6,65,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.65,69.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.7,73.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.75,79,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.8,84.6666666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.85,91.05,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.9,102.033333333333,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.95,115.683333333333,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.975,131.366666666667,mean
2020-09-28,2020-09-28,1 wk ahead inc death,2020-10-03,01,quantile,0.99,143.386666666667,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,point,,71,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.01,17.3233333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.025,22.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.05,27.6666666666667,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.1,34.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.15,40.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.2,45.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.25,49.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.3,54,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.35,58.3333333333333,mean
2020-09-28,2020-09-28,2 wk ahead inc death,2020-10-10,01,quantile,0.4,62.3333333333333,mean
