forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,point,,147.166666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.01,44.3233333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.025,53.9833333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.05,63.3166666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.1,76.3333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.15,88.3333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.2,97.6666666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.25,105.5,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.3,113.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.35,122.216666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.4,130.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.45,138.366666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.5,147.166666666667,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.55,156.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.6,165.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.65,176.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.7,187.333333333333,mean
2020-11-30,2020-11-30,1 wk ahead inc death,2020-12-05,01,quantile,0.75,199.75,mean
