forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,point,,72,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.01,24.33,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.025,29.6666666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.05,34.6666666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.1,41,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.15,46.3333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.2,50,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.25,54,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.3,57.9,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.35,61,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.4,64.6666666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.45,68.3333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.5,72,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.55,75.3333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.6,78.8,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.65,83,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.7,88.3333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.75,93.3333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.8,98.4,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.85,104.666666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.9,114.333333333333,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.95,128.366666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.975,141.341666666667,mean
2021-05-03,2021-05-03,1 wk ahead inc death,2021-05-08,01,quantile,0.99,158.003333333333,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,point,,68.6666666666667,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.01,21.3333333333333,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.025,27.6666666666667,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.05,32.65,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.1,38.6333333333333,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.15,43,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.2,46.9333333333333,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.25,50.6666666666667,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.3,54.6666666666667,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.35,58,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.4,61.3333333333333,mean
2021-05-03,2021-05-03,2 wk ahead inc death,2021-05-15,01,quantile,0.45,65,mean
