Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2074 (891 -- 6535),Stable,1 (0.77 -- 1.4),0.0049 (-0.067 -- 0.11),140 (6.3 -- -10)
Alaska,534 (186 -- 1184),Likely decreasing,0.98 (0.74 -- 1.1),-0.0054 (-0.076 -- 0.032),-130 (22 -- -9.1)
Arizona,2811 (1264 -- 6692),Stable,1 (0.74 -- 1.4),0.006 (-0.074 -- 0.12),120 (5.9 -- -9.3)
Arkansas,613 (257 -- 1496),Stable,1 (0.69 -- 1.3),-0.0012 (-0.088 -- 0.076),-570 (9.2 -- -7.9)
California,3701 (1388 -- 7948),Decreasing,0.76 (0.49 -- 0.97),-0.068 (-0.15 -- -0.0094),-10 (-74 -- -4.5)
Colorado,7391 (4467 -- 12140),Likely increasing,1 (0.88 -- 1.2),0.01 (-0.034 -- 0.044),68 (16 -- -20)
Connecticut,2237 (888 -- 5211),Likely decreasing,0.88 (0.63 -- 1.1),-0.034 (-0.11 -- 0.036),-20 (19 -- -6.4)
Delaware,1084 (584 -- 1865),Likely decreasing,0.95 (0.76 -- 1.1),-0.013 (-0.068 -- 0.019),-52 (36 -- -10)
District of Columbia,390 (215 -- 641),Likely decreasing,0.98 (0.82 -- 1.1),-0.0061 (-0.052 -- 0.016),-110 (42 -- -13)
Florida,19606 (12740 -- 30493),Likely decreasing,0.97 (0.83 -- 1.1),-0.0078 (-0.048 -- 0.019),-89 (36 -- -15)
Georgia,4779 (2464 -- 8693),Stable,0.98 (0.7 -- 1.2),-0.0046 (-0.086 -- 0.064),-150 (11 -- -8.1)
Guam,48 (15 -- 157),Likely increasing,1.2 (0.79 -- 1.6),0.049 (-0.058 -- 0.15),14 (4.6 -- -12)
Hawaii,406 (144 -- 943),Stable,1 (0.74 -- 1.2),-0.00042 (-0.075 -- 0.059),-1600 (12 -- -9.3)
Idaho,604 (191 -- 1440),Likely decreasing,0.94 (0.68 -- 1.1),-0.017 (-0.093 -- 0.026),-41 (27 -- -7.5)
Illinois,6501 (4005 -- 10686),Likely decreasing,0.85 (0.7 -- 1),-0.041 (-0.085 -- 0.0084),-17 (83 -- -8.1)
Indiana,2128 (1160 -- 3522),Decreasing,0.8 (0.61 -- 0.95),-0.058 (-0.11 -- -0.013),-12 (-53 -- -6.1)
Iowa,1466 (900 -- 2327),Likely decreasing,0.97 (0.84 -- 1.1),-0.0071 (-0.044 -- 0.02),-97 (34 -- -16)
Kansas,353 (120 -- 1036),Likely decreasing,0.9 (0.67 -- 1.1),-0.027 (-0.097 -- 0.038),-26 (18 -- -7.1)
Kentucky,1896 (1111 -- 3274),Stable,0.98 (0.85 -- 1.1),-0.0044 (-0.041 -- 0.032),-160 (22 -- -17)
Louisiana,1574 (555 -- 6031),Stable,0.98 (0.75 -- 1.3),-0.0064 (-0.074 -- 0.089),-110 (7.8 -- -9.3)
Maine,497 (191 -- 1080),Decreasing,0.64 (0.39 -- 0.9),-0.1 (-0.19 -- -0.028),-6.7 (-25 -- -3.7)
Maryland,2438 (1581 -- 3869),Decreasing,0.83 (0.7 -- 0.96),-0.049 (-0.086 -- -0.011),-14 (-63 -- -8.1)
Massachusetts,4285 (1991 -- 8844),Likely decreasing,0.88 (0.67 -- 1.1),-0.034 (-0.095 -- 0.023),-20 (30 -- -7.3)
Michigan,9325 (5066 -- 17093),Decreasing,0.75 (0.57 -- 0.96),-0.071 (-0.13 -- -0.012),-9.8 (-60 -- -5.4)
Minnesota,7345 (3303 -- 13862),Stable,0.98 (0.76 -- 1.2),-0.0057 (-0.069 -- 0.04),-120 (17 -- -10)
Mississippi,487 (231 -- 960),Likely decreasing,0.91 (0.7 -- 1),-0.024 (-0.086 -- 0.011),-29 (62 -- -8.1)
Missouri,2427 (1346 -- 4771),Stable,1 (0.87 -- 1.2),0.0035 (-0.037 -- 0.057),200 (12 -- -19)
Montana,484 (280 -- 916),Likely decreasing,0.98 (0.86 -- 1.1),-0.0053 (-0.04 -- 0.035),-130 (20 -- -17)
Nebraska,971 (426 -- 1983),Likely decreasing,0.92 (0.7 -- 1.1),-0.022 (-0.088 -- 0.034),-32 (20 -- -7.9)
Nevada,1167 (363 -- 2757),Likely decreasing,0.97 (0.65 -- 1.1),-0.0091 (-0.1 -- 0.037),-76 (19 -- -6.8)
New Hampshire,825 (518 -- 1422),Likely decreasing,0.89 (0.73 -- 1.1),-0.032 (-0.077 -- 0.032),-22 (22 -- -9)
New Jersey,6814 (4368 -- 10867),Decreasing,0.85 (0.71 -- 0.95),-0.043 (-0.083 -- -0.013),-16 (-55 -- -8.4)
New Mexico,452 (196 -- 1142),Likely decreasing,0.93 (0.73 -- 1.1),-0.019 (-0.079 -- 0.032),-37 (21 -- -8.8)
New York,12304 (6796 -- 22643),Decreasing,0.86 (0.7 -- 1),-0.04 (-0.086 -- -0.00021),-17 (-3300 -- -8)
North Carolina,4640 (1225 -- 20173),Likely decreasing,0.95 (0.64 -- 1.3),-0.013 (-0.1 -- 0.083),-54 (8.4 -- -6.7)
North Dakota,424 (195 -- 770),Likely decreasing,0.95 (0.72 -- 1.1),-0.014 (-0.079 -- 0.022),-49 (31 -- -8.7)
Northern Mariana Islands,0 (0 -- 12),Stable,0.98 (0.58 -- 2.2),-0.0063 (-0.12 -- 0.29),-110 (2.4 -- -5.6)
Ohio,5529 (2588 -- 10572),Likely decreasing,0.92 (0.72 -- 1.1),-0.021 (-0.081 -- 0.025),-33 (27 -- -8.5)
Oklahoma,480 (165 -- 1417),Likely decreasing,0.87 (0.63 -- 1.1),-0.035 (-0.11 -- 0.017),-20 (41 -- -6.4)
Oregon,3818 (2438 -- 6199),Likely increasing,1.1 (0.98 -- 1.3),0.035 (-0.0045 -- 0.078),20 (8.8 -- -150)
Pennsylvania,11951 (6593 -- 22004),Likely decreasing,0.91 (0.73 -- 1.1),-0.026 (-0.077 -- 0.015),-26 (46 -- -9)
Puerto Rico,4834 (1285 -- 13904),Stable,1 (0.63 -- 1.3),0.0057 (-0.11 -- 0.088),120 (7.8 -- -6.5)
Rhode Island,1443 (515 -- 2920),Stable,0.99 (0.72 -- 1.1),-0.003 (-0.081 -- 0.032),-230 (21 -- -8.6)
South Carolina,3054 (1624 -- 5587),Likely decreasing,0.96 (0.78 -- 1.1),-0.012 (-0.062 -- 0.025),-56 (28 -- -11)
South Dakota,542 (179 -- 1135),Likely decreasing,0.95 (0.69 -- 1.1),-0.013 (-0.09 -- 0.02),-54 (35 -- -7.7)
Tennessee,3309 (1129 -- 12666),Likely decreasing,0.96 (0.72 -- 1.3),-0.011 (-0.082 -- 0.076),-61 (9.1 -- -8.4)
Texas,9428 (5585 -- 16433),Likely decreasing,0.97 (0.81 -- 1.1),-0.0075 (-0.054 -- 0.031),-92 (22 -- -13)
