region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,121365 (73287 -- 185476),121365,124500,34992,73287,100896,113220,129277,144360,185476,New confirmed cases by infection date,Decreasing,0.98
Florida,19606 (12740 -- 30493),19606,20327,5400,12740,16609,18453,20913,23333,30493,New confirmed cases by infection date,Likely decreasing,0.69
New York,12304 (6796 -- 22643),12304,13176,4984,6796,9837,11269,13365,15577,22643,New confirmed cases by infection date,Decreasing,0.95
Pennsylvania,11951 (6593 -- 22004),11951,12865,4945,6593,9505,10988,13089,15236,22004,New confirmed cases by infection date,Likely decreasing,0.86
Texas,9428 (5585 -- 16433),9428,10053,3501,5585,7729,8807,10336,11704,16433,New confirmed cases by infection date,Likely decreasing,0.67
Michigan,9325 (5066 -- 17093),9325,10034,3943,5066,7347,8537,10236,11912,17093,New confirmed cases by infection date,Decreasing,0.97
Colorado,7391 (4467 -- 12140),7391,7725,2493,4467,6010,6820,8000,8983,12140,New confirmed cases by infection date,Likely increasing,0.31
Minnesota,7345 (3303 -- 13862),7345,7840,3392,3303,5480,6643,8175,9520,13862,New confirmed cases by infection date,Stable,0.57
Washington,6933 (3455 -- 13628),6933,7602,3459,3455,5263,6260,7698,9185,13628,New confirmed cases by infection date,Likely increasing,0.24
New Jersey,6814 (4368 -- 10867),6814,7060,1979,4368,5692,6339,7272,8176,10867,New confirmed cases by infection date,Decreasing,0.99
Illinois,6501 (4005 -- 10686),6501,6845,2124,4005,5405,6070,7003,7902,10686,New confirmed cases by infection date,Likely decreasing,0.92
Ohio,5529 (2588 -- 10572),5529,5881,2485,2588,4134,5004,6087,7214,10572,New confirmed cases by infection date,Likely decreasing,0.78
Puerto Rico,4834 (1285 -- 13904),4834,5914,5103,1285,3014,4062,5730,7536,13904,New confirmed cases by infection date,Stable,0.46
Georgia,4779 (2464 -- 8693),4779,5149,2322,2464,3802,4370,5232,6017,8693,New confirmed cases by infection date,Stable,0.57
North Carolina,4640 (1225 -- 20173),4640,7200,10653,1225,2832,3882,5722,7811,20173,New confirmed cases by infection date,Likely decreasing,0.64
Massachusetts,4285 (1991 -- 8844),4285,4777,2464,1991,3179,3831,4778,5781,8844,New confirmed cases by infection date,Likely decreasing,0.86
Oregon,3818 (2438 -- 6199),3818,4001,1189,2438,3177,3551,4119,4623,6199,New confirmed cases by infection date,Likely increasing,0.072
California,3701 (1388 -- 7948),3701,4056,2076,1388,2540,3244,4238,5177,7948,New confirmed cases by infection date,Decreasing,0.97
Tennessee,3309 (1129 -- 12666),3309,4760,6141,1129,2110,2780,3930,5318,12666,New confirmed cases by infection date,Likely decreasing,0.66
South Carolina,3054 (1624 -- 5587),3054,3247,1276,1624,2412,2806,3330,3832,5587,New confirmed cases by infection date,Likely decreasing,0.73
Virginia,2820 (1632 -- 4556),2820,2941,925,1632,2317,2622,3068,3478,4556,New confirmed cases by infection date,Decreasing,0.98
Arizona,2811 (1264 -- 6692),2811,3296,2296,1264,2054,2512,3135,3790,6692,New confirmed cases by infection date,Stable,0.44
Maryland,2438 (1581 -- 3869),2438,2541,714,1581,2050,2281,2588,2906,3869,New confirmed cases by infection date,Decreasing,0.98
Wisconsin,2428 (1134 -- 4792),2428,2636,1184,1134,1828,2184,2709,3178,4792,New confirmed cases by infection date,Likely decreasing,0.75
Missouri,2427 (1346 -- 4771),2427,2678,1330,1346,1894,2206,2646,3107,4771,New confirmed cases by infection date,Stable,0.44
Connecticut,2237 (888 -- 5211),2237,2561,1471,888,1585,1976,2562,3175,5211,New confirmed cases by infection date,Likely decreasing,0.82
Indiana,2128 (1160 -- 3522),2128,2212,733,1160,1712,1955,2295,2647,3522,New confirmed cases by infection date,Decreasing,0.98
Alabama,2074 (891 -- 6535),2074,2715,2321,891,1419,1795,2395,3165,6535,New confirmed cases by infection date,Stable,0.45
Kentucky,1896 (1111 -- 3274),1896,2005,696,1111,1521,1745,2064,2358,3274,New confirmed cases by infection date,Stable,0.59
