Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,5884 (1332 -- 88129),Unsure,1.1 (0.82 -- 2),0.016 (-0.051 -- 0.25),44 (2.8 -- -14)
Alaska,0 (0 -- 9),Likely decreasing,0.3 (0.00049 -- 2),-0.22 (-0.39 -- 0.24),-3.1 (2.8 -- -1.8)
Arizona,4797 (423 -- 32874),Unsure,1 (0.55 -- 1.4),-0.00024 (-0.13 -- 0.11),-2900 (6.5 -- -5.3)
Arkansas,394 (25 -- 2910),Unsure,0.98 (0.49 -- 1.4),-0.0054 (-0.15 -- 0.11),-130 (6.2 -- -4.5)
California,17800 (2208 -- 201451),Unsure,0.95 (0.52 -- 1.7),-0.014 (-0.14 -- 0.17),-51 (4.2 -- -4.9)
Colorado,783 (2 -- 28516),Unsure,0.7 (0.088 -- 2),-0.089 (-0.32 -- 0.24),-7.8 (2.8 -- -2.2)
Connecticut,8469 (278 -- 271514),Unsure,0.94 (0.25 -- 2.7),-0.018 (-0.24 -- 0.4),-40 (1.7 -- -2.9)
Delaware,498 (26 -- 5767),Unsure,0.83 (0.34 -- 1.6),-0.048 (-0.21 -- 0.15),-14 (4.6 -- -3.4)
District of Columbia,228 (8 -- 2725),Unsure,0.72 (0.24 -- 1.4),-0.081 (-0.25 -- 0.096),-8.5 (7.2 -- -2.8)
Florida,2619 (37 -- 52108),Unsure,0.76 (0.14 -- 1.8),-0.07 (-0.29 -- 0.19),-9.9 (3.7 -- -2.4)
Georgia,37317 (3578 -- 690528),Unsure,1.3 (0.68 -- 2.7),0.079 (-0.092 -- 0.39),8.8 (1.8 -- -7.5)
Guam,0 (0 -- 2),Likely decreasing,0.11 (1.6e-05 -- 2.1),-0.3 (-0.4 -- 0.28),-2.3 (2.5 -- -1.7)
Hawaii,0 (0 -- 10),Likely decreasing,0.3 (0.00068 -- 1.9),-0.22 (-0.39 -- 0.22),-3.1 (3.1 -- -1.8)
Idaho,33 (0 -- 399),Likely decreasing,0.82 (0.18 -- 1.4),-0.05 (-0.27 -- 0.1),-14 (6.9 -- -2.6)
Illinois,20412 (726 -- 521386),Unsure,0.79 (0.21 -- 2),-0.061 (-0.26 -- 0.25),-11 (2.8 -- -2.7)
Indiana,3263 (101 -- 58236),Unsure,0.83 (0.22 -- 1.9),-0.049 (-0.25 -- 0.23),-14 (3 -- -2.8)
Iowa,4189 (743 -- 24546),Unsure,1 (0.67 -- 1.5),0.0079 (-0.095 -- 0.13),88 (5.4 -- -7.3)
Kansas,28 (0 -- 2357),Unsure,0.63 (0.044 -- 2.1),-0.11 (-0.34 -- 0.27),-6.4 (2.5 -- -2)
Kentucky,2109 (77 -- 77660),Unsure,1.1 (0.36 -- 2.5),0.015 (-0.2 -- 0.36),46 (1.9 -- -3.5)
Louisiana,3467 (32 -- 162260),Unsure,0.7 (0.16 -- 1.6),-0.087 (-0.28 -- 0.16),-8 (4.4 -- -2.5)
Maine,301 (37 -- 6936),Unsure,1 (0.59 -- 2.1),0.0059 (-0.12 -- 0.27),120 (2.5 -- -5.7)
Maryland,4577 (223 -- 69392),Unsure,0.82 (0.27 -- 1.9),-0.051 (-0.24 -- 0.22),-14 (3.1 -- -2.9)
