region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,179002 (72378 -- 373759),179002,197262,99261,72378,132810,159517,198846,242414,373759,New confirmed cases by infection date,Likely decreasing,0.68
Texas,54075 (10749 -- 282960),54075,93331,162605,10749,30958,43571,67651,98965,282960,New confirmed cases by infection date,Likely increasing,0.38
California,44856 (10441 -- 164571),44856,63713,81476,10441,27545,37691,54696,74432,164571,New confirmed cases by infection date,Likely decreasing,0.63
Virginia,28275 (95 -- 490578),28275,126732,454126,95,2564,11018,50394,109521,490578,New confirmed cases by infection date,Likely decreasing,0.6
Arizona,13518 (1215 -- 118918),13518,37042,139250,1215,5775,9742,18200,29029,118918,New confirmed cases by infection date,Likely decreasing,0.76
New York,12659 (6957 -- 29056),12659,14848,10045,6957,9913,11558,14042,16401,29056,New confirmed cases by infection date,Likely decreasing,0.72
Florida,11876 (5039 -- 25618),11876,13399,8126,5039,8838,10543,13449,16025,25618,New confirmed cases by infection date,Likely decreasing,0.82
Pennsylvania,6413 (1802 -- 23959),6413,8809,10204,1802,3935,5378,7591,10024,23959,New confirmed cases by infection date,Likely decreasing,0.69
Massachusetts,5942 (2576 -- 15977),5942,7485,7599,2576,4253,5236,6689,8230,15977,New confirmed cases by infection date,Likely decreasing,0.73
Georgia,5707 (673 -- 31529),5707,13760,99522,673,2997,4597,7116,10502,31529,New confirmed cases by infection date,Likely decreasing,0.76
Delaware,4706 (469 -- 38440),4706,10707,22061,469,2115,3542,6516,11041,38440,New confirmed cases by infection date,Likely increasing,0.2
North Carolina,4703 (1038 -- 24613),4703,10415,45084,1038,2561,3727,5914,8754,24613,New confirmed cases by infection date,Likely decreasing,0.7
New Jersey,4524 (524 -- 17334),4524,6677,13204,524,2439,3691,5572,7770,17334,New confirmed cases by infection date,Likely decreasing,0.74
Illinois,4475 (2296 -- 11149),4475,5617,7118,2296,3458,4085,4983,6144,11149,New confirmed cases by infection date,Likely decreasing,0.8
Kentucky,4192 (942 -- 48962),4192,27796,190756,942,2347,3353,5392,8956,48962,New confirmed cases by infection date,Stable,0.48
Mississippi,3962 (960 -- 52640),3962,14814,53434,960,2208,3138,5479,10045,52640,New confirmed cases by infection date,Stable,0.47
South Carolina,3693 (510 -- 24540),3693,9015,32586,510,1776,2853,4786,7719,24540,New confirmed cases by infection date,Likely decreasing,0.76
Missouri,3600 (439 -- 12875),3600,5373,11011,439,1974,2964,4335,5675,12875,New confirmed cases by infection date,Likely decreasing,0.77
Oklahoma,3154 (333 -- 14666),3154,5068,9162,333,1501,2464,4064,6203,14666,New confirmed cases by infection date,Likely decreasing,0.76
Indiana,2360 (655 -- 27265),2360,8852,37360,655,1457,1982,2824,4340,27265,New confirmed cases by infection date,Likely decreasing,0.67
Michigan,2042 (652 -- 12980),2042,8522,145789,652,1225,1656,2516,3826,12980,New confirmed cases by infection date,Likely decreasing,0.72
Minnesota,1998 (550 -- 11748),1998,4233,16466,550,1118,1569,2465,3806,11748,New confirmed cases by infection date,Likely increasing,0.3
