Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,7786 (4874 -- 14777),Unsure,1.1 (1 -- 1.3),0.029 (-0.00096 -- 0.081),24 (8.5 -- -720)
Alaska,1826 (1187 -- 3157),Likely increasing,1.2 (1.1 -- 1.4),0.049 (0.017 -- 0.11),14 (6.4 -- 40)
Arizona,6591 (3467 -- 13720),Unsure,1.2 (0.96 -- 1.5),0.047 (-0.011 -- 0.13),15 (5.5 -- -62)
Arkansas,3774 (2393 -- 6431),Unsure,1 (0.9 -- 1.2),0.011 (-0.027 -- 0.06),65 (11 -- -26)
California,22100 (12874 -- 39431),Unsure,1.1 (0.97 -- 1.3),0.025 (-0.0092 -- 0.078),28 (8.8 -- -75)
Colorado,14131 (8077 -- 28762),Likely increasing,1.3 (1.1 -- 1.7),0.092 (0.035 -- 0.18),7.5 (3.8 -- 20)
Connecticut,3520 (2058 -- 7637),Increasing,1.1 (1 -- 1.4),0.033 (0.0031 -- 0.095),21 (7.3 -- 220)
Delaware,583 (331 -- 1214),Unsure,1 (0.87 -- 1.2),0.0065 (-0.036 -- 0.067),110 (10 -- -19)
District of Columbia,267 (156 -- 487),Unsure,1 (0.89 -- 1.2),0.0087 (-0.031 -- 0.049),80 (14 -- -22)
Florida,18547 (11297 -- 31858),Unsure,1.1 (0.95 -- 1.3),0.029 (-0.014 -- 0.074),24 (9.3 -- -51)
Georgia,7449 (4795 -- 12385),Unsure,1.1 (0.97 -- 1.2),0.024 (-0.0079 -- 0.062),29 (11 -- -88)
Guam,368 (41 -- 2558),Unsure,0.98 (0.36 -- 1.9),-0.0063 (-0.2 -- 0.22),-110 (3.1 -- -3.5)
Hawaii,333 (184 -- 660),Unsure,1 (0.82 -- 1.3),0.0073 (-0.051 -- 0.083),95 (8.3 -- -13)
Idaho,4381 (2801 -- 7271),Unsure,1.1 (0.95 -- 1.3),0.031 (-0.015 -- 0.078),22 (8.9 -- -47)
Illinois,28454 (18425 -- 43782),Unsure,1.2 (1 -- 1.3),0.045 (0.0051 -- 0.079),15 (8.8 -- 140)
Indiana,11392 (6860 -- 18749),Unsure,1.1 (0.92 -- 1.2),0.025 (-0.023 -- 0.064),27 (11 -- -30)
Iowa,8503 (4246 -- 23122),Likely increasing,1.2 (0.93 -- 1.8),0.044 (-0.02 -- 0.2),16 (3.5 -- -34)
