Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,4668 (2845 -- 8602),Likely increasing,1.1 (0.98 -- 1.3),0.029 (-0.0049 -- 0.077),24 (9 -- -140)
Alaska,206 (58 -- 759),Unsure,1.2 (0.78 -- 2.1),0.066 (-0.064 -- 0.28),11 (2.5 -- -11)
Arizona,12203 (4388 -- 27558),Unsure,1 (0.66 -- 1.3),0.0053 (-0.099 -- 0.084),130 (8.3 -- -7)
Arkansas,3036 (1196 -- 7239),Unsure,1.1 (0.77 -- 1.4),0.016 (-0.066 -- 0.095),42 (7.3 -- -11)
California,31972 (21113 -- 53840),Increasing,1.2 (1.1 -- 1.3),0.041 (0.018 -- 0.08),17 (8.7 -- 40)
Colorado,1618 (805 -- 3469),Unsure,1.2 (0.87 -- 1.6),0.049 (-0.036 -- 0.15),14 (4.8 -- -19)
Connecticut,187 (93 -- 452),Decreasing,0.84 (0.69 -- 1.1),-0.046 (-0.09 -- 0.018),-15 (39 -- -7.7)
Delaware,638 (237 -- 1815),Unsure,1.3 (0.89 -- 1.8),0.074 (-0.031 -- 0.21),9.4 (3.3 -- -22)
District of Columbia,94 (52 -- 221),Unsure,0.9 (0.76 -- 1.2),-0.028 (-0.068 -- 0.049),-25 (14 -- -10)
Florida,64355 (36798 -- 119073),Unsure,1.4 (1.2 -- 1.7),0.11 (0.044 -- 0.17),6.5 (4 -- 16)
Georgia,14548 (8011 -- 27826),Unsure,1.3 (1.1 -- 1.6),0.08 (0.031 -- 0.15),8.6 (4.5 -- 23)
Guam,50 (12 -- 314),Unsure,1.3 (0.89 -- 2),0.078 (-0.031 -- 0.25),8.9 (2.7 -- -22)
Hawaii,52 (7 -- 292),Unsure,0.95 (0.41 -- 1.7),-0.013 (-0.18 -- 0.17),-54 (4.1 -- -3.8)
Idaho,3171 (880 -- 19353),Unsure,1.5 (1.1 -- 2.4),0.12 (0.017 -- 0.34),5.6 (2 -- 42)
Illinois,4855 (2438 -- 9947),Unsure,1.2 (0.92 -- 1.7),0.065 (-0.023 -- 0.16),11 (4.2 -- -30)
Indiana,1272 (826 -- 2175),Unsure,1 (0.89 -- 1.2),0.0015 (-0.031 -- 0.053),470 (13 -- -22)
Iowa,2243 (936 -- 6035),Unsure,1.1 (0.84 -- 1.7),0.04 (-0.046 -- 0.17),17 (4.1 -- -15)
Kansas,2163 (701 -- 7361),Unsure,1.3 (0.83 -- 2),0.085 (-0.048 -- 0.26),8.1 (2.7 -- -14)
Kentucky,869 (427 -- 1637),Unsure,1 (0.84 -- 1.1),-0.00079 (-0.046 -- 0.031),-880 (22 -- -15)
Louisiana,7004 (3507 -- 16010),Unsure,1.3 (1 -- 1.6),0.069 (0.00083 -- 0.16),10 (4.3 -- 840)
Maine,183 (78 -- 544),Unsure,1.2 (0.88 -- 1.7),0.042 (-0.033 -- 0.19),16 (3.7 -- -21)
Maryland,1530 (830 -- 3646),Unsure,1 (0.84 -- 1.4),0.0054 (-0.044 -- 0.11),130 (6.1 -- -16)
Massachusetts,844 (478 -- 1553),Unsure,1.1 (0.88 -- 1.3),0.019 (-0.034 -- 0.086),37 (8 -- -20)
Michigan,2236 (795 -- 6489),Unsure,1.2 (0.81 -- 1.8),0.062 (-0.053 -- 0.2),11 (3.4 -- -13)
Minnesota,2205 (1087 -- 5194),Unsure,1.1 (0.83 -- 1.5),0.034 (-0.048 -- 0.14),20 (4.9 -- -14)
Mississippi,3533 (2040 -- 6768),Likely increasing,1.1 (1 -- 1.3),0.036 (0.0049 -- 0.086),19 (8.1 -- 140)
Missouri,1962 (1129 -- 3798),Unsure,1.2 (1 -- 1.4),0.041 (0.0044 -- 0.1),17 (6.8 -- 160)
Montana,258 (64 -- 1106),Unsure,1.4 (0.75 -- 2.3),0.095 (-0.071 -- 0.32),7.3 (2.2 -- -9.8)
Nebraska,711 (292 -- 2032),Unsure,1.1 (0.73 -- 1.6),0.016 (-0.077 -- 0.15),43 (4.7 -- -9.1)
Nevada,5046 (2221 -- 13017),Unsure,1.3 (1.1 -- 1.7),0.082 (0.018 -- 0.18),8.5 (3.8 -- 38)
New Hampshire,73 (33 -- 168),Unsure,0.87 (0.7 -- 1.1),-0.037 (-0.086 -- 0.033),-19 (21 -- -8.1)
New Jersey,678 (438 -- 1125),Decreasing,0.87 (0.79 -- 0.99),-0.038 (-0.059 -- -0.0037),-18 (-190 -- -12)
New Mexico,832 (472 -- 2040),Unsure,1.1 (0.95 -- 1.4),0.019 (-0.013 -- 0.11),36 (6.4 -- -55)
New York,1931 (1271 -- 3113),Likely decreasing,0.95 (0.84 -- 1.1),-0.013 (-0.044 -- 0.03),-54 (23 -- -16)
