Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,2400 (1014 -- 4851),Decreasing,0.74 (0.52 -- 0.9),-0.074 (-0.15 -- -0.027),-9.3 (-26 -- -4.8)
Alaska,724 (323 -- 1548),Stable,0.98 (0.65 -- 1.2),-0.0043 (-0.1 -- 0.061),-160 (11 -- -6.8)
Arizona,4858 (2163 -- 10249),Decreasing,0.76 (0.56 -- 0.97),-0.067 (-0.13 -- -0.0092),-10 (-75 -- -5.4)
Arkansas,2165 (905 -- 4119),Decreasing,0.79 (0.52 -- 0.94),-0.06 (-0.15 -- -0.017),-12 (-41 -- -4.8)
California,22510 (11817 -- 44087),Likely decreasing,0.83 (0.63 -- 1.1),-0.048 (-0.11 -- 0.026),-15 (27 -- -6.4)
Colorado,4955 (2830 -- 9752),Stable,1 (0.8 -- 1.4),0.0055 (-0.057 -- 0.096),130 (7.2 -- -12)
Connecticut,4839 (1635 -- 11457),Likely decreasing,0.9 (0.67 -- 1.1),-0.027 (-0.096 -- 0.028),-26 (25 -- -7.2)
Delaware,1360 (738 -- 3148),Stable,0.97 (0.8 -- 1.4),-0.0087 (-0.055 -- 0.098),-80 (7 -- -13)
District of Columbia,390 (212 -- 677),Decreasing,0.85 (0.68 -- 0.97),-0.042 (-0.093 -- -0.0089),-16 (-78 -- -7.5)
Florida,22713 (11659 -- 46920),Likely decreasing,0.91 (0.75 -- 1.1),-0.026 (-0.073 -- 0.027),-27 (26 -- -9.5)
Georgia,9785 (5577 -- 16734),Likely decreasing,0.86 (0.72 -- 1.1),-0.038 (-0.081 -- 0.02),-18 (34 -- -8.6)
Guam,21 (5 -- 98),Likely decreasing,0.96 (0.63 -- 1.5),-0.012 (-0.11 -- 0.12),-58 (5.8 -- -6.3)
Hawaii,136 (74 -- 245),Decreasing,0.83 (0.65 -- 1),-0.047 (-0.1 -- 0.00029),-15 (2400 -- -6.8)
Idaho,1151 (619 -- 2029),Likely decreasing,0.9 (0.78 -- 1),-0.027 (-0.063 -- 0.0026),-26 (270 -- -11)
Illinois,6145 (3368 -- 10836),Likely decreasing,0.88 (0.68 -- 1.1),-0.033 (-0.094 -- 0.035),-21 (20 -- -7.4)
Indiana,3028 (1527 -- 5659),Likely decreasing,0.83 (0.59 -- 1),-0.048 (-0.12 -- 0.0083),-14 (84 -- -5.7)
Iowa,1980 (1165 -- 3527),Likely decreasing,0.93 (0.79 -- 1.1),-0.02 (-0.058 -- 0.031),-34 (22 -- -12)
Kansas,2967 (850 -- 8963),Likely decreasing,0.88 (0.61 -- 1.2),-0.033 (-0.11 -- 0.045),-21 (15 -- -6.1)
Kentucky,4524 (2033 -- 9491),Likely decreasing,0.87 (0.66 -- 1),-0.037 (-0.1 -- 0.0045),-19 (150 -- -6.9)
Louisiana,4932 (1894 -- 11606),Likely decreasing,0.87 (0.67 -- 1.1),-0.035 (-0.097 -- 0.02),-20 (34 -- -7.2)
Maine,444 (215 -- 897),Decreasing,0.8 (0.63 -- 1),-0.056 (-0.11 -- 0.00047),-12 (1500 -- -6.3)
Maryland,3138 (1798 -- 5676),Likely decreasing,0.89 (0.7 -- 1.1),-0.031 (-0.087 -- 0.032),-22 (22 -- -8)
Massachusetts,5709 (2820 -- 11804),Likely decreasing,0.85 (0.68 -- 1),-0.042 (-0.093 -- 0.0091),-16 (77 -- -7.4)
Michigan,4475 (2121 -- 8967),Likely decreasing,0.9 (0.74 -- 1),-0.028 (-0.073 -- 0.005),-25 (140 -- -9.5)
Minnesota,2446 (1458 -- 5132),Likely decreasing,0.92 (0.81 -- 1.1),-0.023 (-0.053 -- 0.033),-31 (21 -- -13)
Mississippi,2266 (1254 -- 4438),Likely decreasing,0.84 (0.69 -- 1),-0.046 (-0.089 -- 0.0024),-15 (290 -- -7.8)
Missouri,1962 (1149 -- 3296),Decreasing,0.84 (0.71 -- 0.98),-0.045 (-0.085 -- -0.0061),-15 (-110 -- -8.2)
Montana,742 (452 -- 1201),Likely decreasing,0.93 (0.82 -- 1),-0.02 (-0.051 -- 0.0042),-35 (170 -- -14)
Nebraska,1921 (1021 -- 7853),Likely decreasing,0.96 (0.85 -- 1.7),-0.011 (-0.043 -- 0.17),-61 (4.1 -- -16)
Nevada,1619 (893 -- 3275),Likely decreasing,0.87 (0.69 -- 1.2),-0.036 (-0.088 -- 0.04),-19 (17 -- -7.8)
New Hampshire,1172 (607 -- 2550),Likely decreasing,0.89 (0.74 -- 1.1),-0.03 (-0.075 -- 0.036),-23 (19 -- -9.2)
New Jersey,11624 (7493 -- 19836),Likely decreasing,0.94 (0.83 -- 1.2),-0.016 (-0.048 -- 0.042),-44 (17 -- -14)
New Mexico,1288 (765 -- 2633),Likely decreasing,0.94 (0.77 -- 1.3),-0.018 (-0.065 -- 0.078),-38 (8.9 -- -11)
