region,date,type,median,lower_90,upper_90,lower_50,upper_50
Alabama,2020-06-15,estimate,2,0,6,0,2
Alabama,2020-06-16,estimate,8,0,22,0,8
Alabama,2020-06-17,estimate,12,0,30,2,13
Alabama,2020-06-18,estimate,8,0,20,1,8
Alabama,2020-06-19,estimate,10,0,26,3,12
Alabama,2020-06-20,estimate,7,0,17,1,7
Alabama,2020-06-21,estimate,3,0,9,0,3
Alabama,2020-06-22,estimate,3,0,8,0,3
Alabama,2020-06-23,estimate,11,0,30,2,12
Alabama,2020-06-24,estimate,16,0,41,2,17
Alabama,2020-06-25,estimate,10,0,25,1,10
Alabama,2020-06-26,estimate,13,0,31,1,13
Alabama,2020-06-27,estimate,8,0,21,0,8
Alabama,2020-06-28,estimate,4,0,10,0,4
Alabama,2020-06-29,estimate,3,0,10,0,3
Alabama,2020-06-30,estimate,14,0,37,1,14
Alabama,2020-07-01,estimate,19,0,49,4,21
Alabama,2020-07-02,estimate,12,0,30,2,13
Alabama,2020-07-03,estimate,16,0,39,3,17
Alabama,2020-07-04,estimate,10,0,25,1,10
Alabama,2020-07-05,estimate,4,0,12,0,4
Alabama,2020-07-06,estimate,4,0,11,0,4
Alabama,2020-07-07,estimate,16,0,41,1,16
Alabama,2020-07-08,estimate,24,0,59,4,25
Alabama,2020-07-09,estimate,14,0,34,2,15
Alabama,2020-07-10,estimate,19,0,47,7,23
Alabama,2020-07-11,estimate,13,0,31,3,14
Alabama,2020-07-12,estimate,5,0,15,0,5
Alabama,2020-07-13,estimate,5,0,14,0,5
Alabama,2020-07-14,estimate,20,1,53,3,21
Alabama,2020-07-15,estimate,28,0,69,3,28
Alabama,2020-07-16,estimate,17,0,43,1,17
Alabama,2020-07-17,estimate,22,0,57,4,24
Alabama,2020-07-18,estimate,15,0,36,1,15
Alabama,2020-07-19,estimate,7,0,18,1,7
Alabama,2020-07-20,estimate,6,0,17,0,6
Alabama,2020-07-21,estimate,25,0,61,4,27
Alabama,2020-07-22,estimate,33,0,79,6,35
Alabama,2020-07-23,estimate based on partial data,21,0,52,5,23
Alabama,2020-07-24,estimate based on partial data,27,1,67,6,29
Alabama,2020-07-25,estimate based on partial data,18,0,44,1,18
Alabama,2020-07-26,estimate based on partial data,7,0,20,0,7
Alabama,2020-07-27,estimate based on partial data,7,0,19,0,7
Alabama,2020-07-28,estimate based on partial data,29,0,73,3,30
Alabama,2020-07-29,estimate based on partial data,38,1,99,8,42
Alabama,2020-07-30,estimate based on partial data,23,0,58,8,29
Alabama,2020-07-31,estimate based on partial data,31,0,77,4,32
Alabama,2020-08-01,estimate based on partial data,18,0,48,4,21
Alabama,2020-08-02,estimate based on partial data,8,0,22,0,8
Alabama,2020-08-03,estimate based on partial data,7,0,21,0,7
Alabama,2020-08-04,estimate based on partial data,30,0,80,4,31
Alabama,2020-08-05,estimate based on partial data,41,0,101,6,43
Alabama,2020-08-06,estimate based on partial data,24,0,62,5,27
Alabama,2020-08-07,estimate based on partial data,31,0,85,4,33
Alabama,2020-08-08,estimate based on partial data,20,0,53,4,22
Alabama,2020-08-09,estimate based on partial data,9,0,24,1,9
Alabama,2020-08-10,forecast,8,0,24,0,8
Alabama,2020-08-11,forecast,32,0,91,4,34
Alabama,2020-08-12,forecast,42,0,122,3,43
Alabama,2020-08-13,forecast,26,0,75,3,27
Alabama,2020-08-14,forecast,33,0,104,4,35
Alabama,2020-08-15,forecast,21,0,62,0,21
