region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,35379 (16636 -- 64817),35379,37693,16650,16636,27345,32346,38640,44882,64817,New confirmed cases by infection date,Likely decreasing,0.91
Georgia,4032 (1339 -- 17817),4032,6704,13574,1339,2507,3339,4831,6892,17817,New confirmed cases by infection date,Stable,0.42
Michigan,3785 (1066 -- 16703),3785,5885,8010,1066,2238,3146,4592,6555,16703,New confirmed cases by infection date,Likely decreasing,0.68
Florida,2876 (305 -- 28087),2876,24007,222335,305,1359,2247,3805,6081,28087,New confirmed cases by infection date,Likely decreasing,0.74
Texas,2715 (1355 -- 5311),2715,2979,1570,1355,2148,2505,2992,3432,5311,New confirmed cases by infection date,Likely decreasing,0.86
Alabama,2545 (497 -- 22040),2545,8592,52427,497,1320,1950,3267,5325,22040,New confirmed cases by infection date,Likely increasing,0.37
Colorado,2393 (760 -- 11162),2393,3914,8284,760,1534,2019,2850,4052,11162,New confirmed cases by infection date,Likely increasing,0.34
Wisconsin,2340 (190 -- 9545),2340,3544,7992,190,1191,1869,2858,4122,9545,New confirmed cases by infection date,Stable,0.47
North Carolina,2068 (281 -- 7785),2068,3116,5279,281,1316,1773,2451,3263,7785,New confirmed cases by infection date,Likely decreasing,0.6
California,1975 (900 -- 4871),1975,2413,2553,900,1520,1793,2198,2702,4871,New confirmed cases by infection date,Likely decreasing,0.82
Illinois,1935 (548 -- 5598),1935,2347,1982,548,1208,1648,2261,2858,5598,New confirmed cases by infection date,Likely decreasing,0.82
Indiana,1837 (616 -- 6740),1837,2670,4472,616,1228,1581,2137,2815,6740,New confirmed cases by infection date,Stable,0.5
Kentucky,1821 (230 -- 7377),1821,2690,3597,230,1056,1476,2178,3029,7377,New confirmed cases by infection date,Stable,0.55
New York,1793 (671 -- 5051),1793,2195,1843,671,1278,1579,2003,2530,5051,New confirmed cases by infection date,Likely decreasing,0.88
Missouri,1578 (220 -- 5913),1578,2261,4348,220,795,1287,1935,2726,5913,New confirmed cases by infection date,Likely decreasing,0.62
Virginia,1405 (530 -- 7338),1405,2478,5622,530,530,1111,1695,2373,7338,New confirmed cases by infection date,Likely decreasing,0.81
Washington,1405 (353 -- 4124),1405,1736,1670,353,894,1193,1649,2095,4124,New confirmed cases by infection date,Likely decreasing,0.61
Arizona,1354 (273 -- 6483),1354,2353,12648,273,830,1153,1597,2158,6483,New confirmed cases by infection date,Likely decreasing,0.6
Pennsylvania,1112 (204 -- 4211),1112,1626,2353,204,638,907,1378,1891,4211,New confirmed cases by infection date,Likely decreasing,0.87
Oregon,856 (86 -- 4460),856,1896,11036,86,397,661,1082,1595,4460,New confirmed cases by infection date,Stable,0.56
Minnesota,855 (242 -- 3325),855,1289,2298,242,543,713,1016,1362,3325,New confirmed cases by infection date,Likely decreasing,0.72
Louisiana,659 (196 -- 1922),659,872,1339,196,460,579,748,941,1922,New confirmed cases by infection date,Likely decreasing,0.7
West Virginia,538 (151 -- 3818),538,1114,2438,151,326,443,646,959,3818,New confirmed cases by infection date,Likely decreasing,0.61
Iowa,494 (103 -- 4088),494,1386,6473,103,291,396,635,978,4088,New confirmed cases by infection date,Stable,0.56
Mississippi,416 (75 -- 2884),416,916,2444,75,242,332,514,797,2884,New confirmed cases by infection date,Likely decreasing,0.65
Kansas,396 (59 -- 3971),396,1791,10252,59,224,321,495,743,3971,New confirmed cases by infection date,Stable,0.54
Massachusetts,391 (62 -- 1201),391,522,824,62,219,330,460,606,1201,New confirmed cases by infection date,Likely decreasing,0.83
South Carolina,374 (39 -- 1849),374,936,8067,39,180,301,462,668,1849,New confirmed cases by infection date,Likely decreasing,0.81
New Mexico,347 (3 -- 2083),347,1264,23857,3,94,220,493,766,2083,New confirmed cases by infection date,Likely decreasing,0.74
Nevada,309 (66 -- 1279),309,458,648,66,183,253,371,495,1279,New confirmed cases by infection date,Likely decreasing,0.81
New Jersey,273 (37 -- 886),273,356,390,37,152,225,337,463,886,New confirmed cases by infection date,Decreasing,0.96
Alaska,266 (5 -- 1000280),266,167614,691722,5,65,146,576,8110,1000280,New confirmed cases by infection date,Likely increasing,0.36
Montana,258 (16 -- 3060),258,880,3151,16,116,195,356,645,3060,New confirmed cases by infection date,Stable,0.57
