Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1503 (651 -- 3887),Likely decreasing,0.97 (0.72 -- 1.2),-0.0092 (-0.08 -- 0.058),-75 (12 -- -8.7)
Alaska,457 (184 -- 1010),Likely decreasing,0.98 (0.78 -- 1.1),-0.0064 (-0.064 -- 0.04),-110 (18 -- -11)
Arizona,3414 (1704 -- 8321),Likely increasing,1.1 (0.84 -- 1.5),0.02 (-0.045 -- 0.13),35 (5.3 -- -15)
Arkansas,835 (387 -- 2044),Likely increasing,1.1 (0.82 -- 1.4),0.014 (-0.05 -- 0.092),50 (7.5 -- -14)
California,4728 (2594 -- 8850),Likely decreasing,0.88 (0.71 -- 1.1),-0.033 (-0.083 -- 0.028),-21 (25 -- -8.4)
Colorado,6981 (4410 -- 11380),Likely increasing,1 (0.88 -- 1.1),0.0049 (-0.034 -- 0.036),140 (19 -- -20)
Connecticut,1396 (630 -- 3116),Likely decreasing,0.83 (0.62 -- 1.1),-0.048 (-0.11 -- 0.021),-14 (34 -- -6.2)
Delaware,644 (343 -- 1170),Likely decreasing,0.86 (0.69 -- 1),-0.038 (-0.09 -- 0.005),-18 (140 -- -7.7)
District of Columbia,177 (64 -- 346),Decreasing,0.84 (0.58 -- 0.98),-0.045 (-0.12 -- -0.0064),-15 (-110 -- -5.5)
Florida,14084 (8984 -- 21484),Likely decreasing,0.9 (0.77 -- 1),-0.027 (-0.065 -- 0.0049),-26 (140 -- -11)
Georgia,4049 (2316 -- 6721),Likely decreasing,0.95 (0.78 -- 1.1),-0.015 (-0.061 -- 0.031),-48 (22 -- -11)
Guam,66 (24 -- 193),Likely increasing,1.2 (0.9 -- 1.6),0.056 (-0.027 -- 0.15),12 (4.7 -- -26)
Hawaii,428 (173 -- 883),Stable,1 (0.8 -- 1.2),0.0034 (-0.057 -- 0.06),200 (12 -- -12)
Idaho,582 (227 -- 1310),Likely decreasing,0.94 (0.74 -- 1.1),-0.016 (-0.076 -- 0.029),-43 (24 -- -9.1)
Illinois,8406 (5507 -- 14075),Stable,0.98 (0.84 -- 1.2),-0.0056 (-0.045 -- 0.055),-120 (13 -- -15)
Indiana,3455 (2268 -- 5904),Likely decreasing,0.98 (0.85 -- 1.2),-0.0068 (-0.041 -- 0.051),-100 (14 -- -17)
Iowa,1218 (729 -- 1980),Likely decreasing,0.96 (0.82 -- 1.1),-0.012 (-0.05 -- 0.015),-56 (47 -- -14)
Kansas,405 (149 -- 1270),Likely decreasing,0.92 (0.72 -- 1.2),-0.022 (-0.079 -- 0.068),-32 (10 -- -8.8)
Kentucky,2169 (1376 -- 3870),Stable,1 (0.9 -- 1.2),0.0033 (-0.028 -- 0.043),210 (16 -- -25)
Louisiana,1794 (642 -- 7030),Stable,0.99 (0.78 -- 1.4),-0.0021 (-0.062 -- 0.092),-330 (7.5 -- -11)
Maine,640 (333 -- 1234),Likely decreasing,0.83 (0.62 -- 1.1),-0.048 (-0.11 -- 0.033),-14 (21 -- -6.3)
Maryland,1834 (1249 -- 2879),Likely decreasing,0.86 (0.74 -- 1),-0.038 (-0.073 -- 0.0081),-18 (86 -- -9.5)
Massachusetts,3772 (1818 -- 7671),Likely decreasing,0.89 (0.69 -- 1.1),-0.032 (-0.089 -- 0.022),-22 (32 -- -7.8)
Michigan,7483 (4689 -- 12667),Decreasing,0.77 (0.64 -- 0.95),-0.064 (-0.11 -- -0.012),-11 (-56 -- -6.6)
Minnesota,5495 (2604 -- 11166),Likely decreasing,0.93 (0.73 -- 1.1),-0.018 (-0.077 -- 0.03),-38 (23 -- -9)
Mississippi,798 (372 -- 2028),Likely decreasing,0.97 (0.78 -- 1.2),-0.0084 (-0.06 -- 0.054),-82 (13 -- -11)
Missouri,2627 (1530 -- 5261),Likely increasing,1 (0.91 -- 1.2),0.0054 (-0.026 -- 0.062),130 (11 -- -26)
Montana,480 (292 -- 899),Likely decreasing,0.99 (0.89 -- 1.1),-0.0039 (-0.031 -- 0.037),-180 (19 -- -23)
Nebraska,600 (246 -- 1377),Likely decreasing,0.83 (0.6 -- 1),-0.049 (-0.12 -- 0.011),-14 (61 -- -5.9)
Nevada,1413 (551 -- 3316),Stable,0.99 (0.76 -- 1.2),-0.0027 (-0.068 -- 0.048),-260 (14 -- -10)
New Hampshire,573 (292 -- 1139),Likely decreasing,0.83 (0.65 -- 1),-0.049 (-0.1 -- 0.013),-14 (51 -- -6.9)
New Jersey,4014 (1892 -- 7874),Decreasing,0.8 (0.61 -- 0.98),-0.057 (-0.11 -- -0.0059),-12 (-120 -- -6.1)
New Mexico,578 (255 -- 1633),Likely decreasing,0.96 (0.8 -- 1.2),-0.01 (-0.056 -- 0.059),-67 (12 -- -12)
New York,8785 (5059 -- 15707),Likely decreasing,0.84 (0.71 -- 1),-0.044 (-0.084 -- 0.002),-16 (340 -- -8.2)
North Carolina,5535 (1687 -- 26120),Stable,0.98 (0.7 -- 1.4),-0.0051 (-0.088 -- 0.11),-130 (6.4 -- -7.8)
North Dakota,644 (345 -- 1263),Stable,1 (0.84 -- 1.2),-0.0013 (-0.045 -- 0.059),-520 (12 -- -15)
Northern Mariana Islands,3 (0 -- 113),Likely increasing,1.2 (0.82 -- 3.2),0.057 (-0.051 -- 0.49),12 (1.4 -- -13)
Ohio,5081 (2592 -- 10061),Likely decreasing,0.93 (0.75 -- 1.1),-0.02 (-0.071 -- 0.035),-35 (20 -- -9.8)
Oklahoma,573 (231 -- 1950),Likely decreasing,0.91 (0.73 -- 1.2),-0.025 (-0.079 -- 0.048),-28 (15 -- -8.8)
Oregon,3302 (1950 -- 5311),Stable,1 (0.84 -- 1.1),0.0016 (-0.044 -- 0.039),430 (18 -- -16)
Pennsylvania,8579 (4883 -- 14842),Likely decreasing,0.87 (0.71 -- 1),-0.037 (-0.083 -- 0.011),-19 (65 -- -8.3)
Puerto Rico,1541 (331 -- 5091),Likely decreasing,0.77 (0.42 -- 1.1),-0.065 (-0.18 -- 0.031),-11 (22 -- -3.9)
Rhode Island,1016 (364 -- 2206),Likely decreasing,0.95 (0.7 -- 1.1),-0.014 (-0.088 -- 0.019),-49 (36 -- -7.9)
South Carolina,2789 (1501 -- 5178),Likely decreasing,0.95 (0.79 -- 1.1),-0.013 (-0.061 -- 0.036),-53 (19 -- -11)
South Dakota,385 (111 -- 944),Likely decreasing,0.91 (0.61 -- 1.1),-0.025 (-0.11 -- 0.017),-28 (40 -- -6.1)
Tennessee,3067 (934 -- 12184),Likely decreasing,0.96 (0.66 -- 1.3),-0.011 (-0.097 -- 0.08),-62 (8.7 -- -7.2)
Texas,11495 (7222 -- 19276),Likely decreasing,0.99 (0.88 -- 1.1),-0.0034 (-0.034 -- 0.028),-210 (24 -- -21)
US,128223 (90148 -- 190812),Likely decreasing,0.89 (0.79 -- 1),-0.03 (-0.061 -- 0.0077),-23 (90 -- -11)
Utah,1219 (914 -- 1690),Likely decreasing,0.99 (0.91 -- 1.1),-0.0035 (-0.025 -- 0.015),-200 (48 -- -28)
Vermont,241 (117 -- 607),Likely decreasing,0.91 (0.73 -- 1.3),-0.025 (-0.078 -- 0.087),-28 (8 -- -8.9)
Virgin Islands,26 (8 -- 111),Stable,0.98 (0.75 -- 1.4),-0.0042 (-0.072 -- 0.11),-160 (6.6 -- -9.6)
Virginia,2800 (1837 -- 4622),Likely decreasing,0.88 (0.77 -- 1.1),-0.033 (-0.066 -- 0.015),-21 (47 -- -10)
Washington,5668 (2853 -- 10777),Stable,1 (0.83 -- 1.2),0.006 (-0.05 -- 0.05),120 (14 -- -14)
West Virginia,1069 (678 -- 1715),Likely decreasing,0.97 (0.82 -- 1.1),-0.0079 (-0.049 -- 0.038),-87 (18 -- -14)
Wisconsin,2535 (1314 -- 4642),Likely decreasing,0.96 (0.77 -- 1.1),-0.011 (-0.064 -- 0.037),-60 (19 -- -11)
Wyoming,241 (96 -- 816),Stable,1 (0.78 -- 1.4),0.0017 (-0.062 -- 0.095),410 (7.3 -- -11)
