Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Alabama,1888 (26 -- 16211),Unsure,0.87 (0.21 -- 1.3),-0.037 (-0.26 -- 0.083),-19 (8.4 -- -2.7)
Alaska,0 (0 -- 33),Likely decreasing,0.41 (0.0022 -- 1.9),-0.18 (-0.38 -- 0.23),-3.8 (3 -- -1.8)
Arizona,8833 (774 -- 67505),Likely increasing,1.1 (0.55 -- 1.6),0.023 (-0.13 -- 0.15),30 (4.6 -- -5.2)
Arkansas,21 (0 -- 816),Unsure,0.54 (0.035 -- 1.3),-0.14 (-0.35 -- 0.069),-5.1 (10 -- -2)
California,10860 (748 -- 90950),Unsure,0.88 (0.3 -- 1.6),-0.033 (-0.22 -- 0.16),-21 (4.4 -- -3.1)
Colorado,41325 (1230 -- 1557130),Unsure,1.4 (0.37 -- 3.9),0.11 (-0.19 -- 0.62),6.1 (1.1 -- -3.6)
Connecticut,24025 (493 -- 1001380),Unsure,1.1 (0.25 -- 3.4),0.015 (-0.24 -- 0.54),47 (1.3 -- -2.9)
Delaware,2796 (259 -- 36449),Unsure,1.1 (0.53 -- 2.3),0.014 (-0.14 -- 0.3),49 (2.3 -- -4.9)
District of Columbia,1130 (89 -- 18967),Unsure,0.85 (0.36 -- 2),-0.041 (-0.2 -- 0.24),-17 (2.9 -- -3.5)
Florida,2368 (37 -- 66400),Unsure,0.74 (0.12 -- 2.1),-0.074 (-0.3 -- 0.26),-9.4 (2.6 -- -2.3)
Georgia,8173 (630 -- 208341),Unsure,1 (0.44 -- 2.3),0.0034 (-0.17 -- 0.32),200 (2.2 -- -4.1)
Guam,0 (0 -- 6),Likely decreasing,0.18 (1e-04 -- 2.2),-0.27 (-0.4 -- 0.3),-2.5 (2.3 -- -1.7)
Hawaii,0 (0 -- 33),Likely decreasing,0.36 (0.0019 -- 1.6),-0.2 (-0.38 -- 0.16),-3.5 (4.4 -- -1.8)
Idaho,83 (0 -- 5359),Unsure,0.88 (0.26 -- 2.4),-0.033 (-0.24 -- 0.34),-21 (2 -- -2.9)
Illinois,13715 (291 -- 463509),Unsure,0.57 (0.084 -- 1.7),-0.13 (-0.32 -- 0.17),-5.5 (4 -- -2.2)
Indiana,2066 (14 -- 153188),Unsure,0.67 (0.086 -- 2.7),-0.096 (-0.32 -- 0.4),-7.3 (1.7 -- -2.2)
Iowa,2321 (117 -- 15886),Unsure,0.93 (0.33 -- 1.3),-0.019 (-0.21 -- 0.089),-36 (7.8 -- -3.3)
Kansas,98 (0 -- 7199),Unsure,0.67 (0.058 -- 2.2),-0.097 (-0.33 -- 0.29),-7.2 (2.4 -- -2.1)
Kentucky,495 (4 -- 30819),Unsure,0.81 (0.15 -- 2.8),-0.054 (-0.28 -- 0.42),-13 (1.7 -- -2.5)
Louisiana,309822 (10644 -- 17124700),Unsure,1.6 (0.63 -- 4.5),0.15 (-0.11 -- 0.74),4.7 (0.93 -- -6.5)
Maine,60 (0 -- 1769),Unsure,0.81 (0.16 -- 2),-0.052 (-0.28 -- 0.25),-13 (2.8 -- -2.5)
Maryland,3033 (68 -- 79537),Unsure,0.71 (0.16 -- 1.9),-0.084 (-0.28 -- 0.23),-8.3 (3.1 -- -2.4)
