region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
US,344805 (226822 -- 562907),344805,364313,111491,226822,285397,321825,368537,418251,562907,New confirmed cases by infection date,Likely increasing,0.067
New York,40356 (24927 -- 87013),40356,45757,21224,24927,32498,36950,44098,52919,87013,New confirmed cases by infection date,Likely increasing,0.12
Michigan,32369 (21430 -- 50836),32369,33622,9046,21430,26985,30244,34411,38391,50836,New confirmed cases by infection date,Increasing,0.009
Pennsylvania,26944 (16752 -- 49024),26944,29069,10941,16752,21894,24800,29088,33714,49024,New confirmed cases by infection date,Increasing,0.006
New Jersey,23508 (14691 -- 38729),23508,24676,7844,14691,19126,21708,25372,28385,38729,New confirmed cases by infection date,Likely increasing,0.21
Florida,18937 (13268 -- 28567),18937,19759,5244,13268,16208,17856,20104,22364,28567,New confirmed cases by infection date,Likely increasing,0.23
Texas,14342 (7644 -- 46591),14342,19080,18667,7644,10742,12750,16113,20476,46591,New confirmed cases by infection date,Stable,0.58
Illinois,10963 (7614 -- 16930),10963,11434,2911,7614,9422,10284,11651,13010,16930,New confirmed cases by infection date,Increasing,0.014
Massachusetts,10788 (7195 -- 17419),10788,11339,3298,7195,9098,10100,11499,12848,17419,New confirmed cases by infection date,Likely increasing,0.05
California,9170 (6055 -- 15502),9170,9737,3107,6055,7609,8571,9811,11082,15502,New confirmed cases by infection date,Likely decreasing,0.85
Ohio,8136 (5381 -- 13277),8136,8589,2550,5381,6880,7657,8706,9837,13277,New confirmed cases by infection date,Likely increasing,0.088
Connecticut,7993 (4004 -- 20331),7993,9576,6338,4004,5941,7116,9027,11215,20331,New confirmed cases by infection date,Likely increasing,0.058
Virginia,7533 (4631 -- 13088),7533,8032,2692,4631,6135,6983,8168,9381,13088,New confirmed cases by infection date,Likely increasing,0.18
Minnesota,5834 (3864 -- 9104),5834,6105,1690,3864,4983,5515,6231,6942,9104,New confirmed cases by infection date,Likely increasing,0.086
Maryland,5755 (3820 -- 9047),5755,6006,1602,3820,4895,5408,6162,6810,9047,New confirmed cases by infection date,Likely increasing,0.066
Georgia,5145 (2922 -- 9827),5145,5581,2287,2922,4103,4736,5608,6505,9827,New confirmed cases by infection date,Likely decreasing,0.73
South Carolina,4640 (2818 -- 7949),4640,4928,1677,2818,3769,4308,5003,5733,7949,New confirmed cases by infection date,Likely increasing,0.35
North Carolina,4462 (1928 -- 12446),4462,5569,5229,1928,3194,3897,5089,6429,12446,New confirmed cases by infection date,Likely decreasing,0.82
Colorado,4180 (2671 -- 7580),4180,4552,1830,2671,3465,3883,4493,5081,7580,New confirmed cases by infection date,Likely increasing,0.32
Indiana,3711 (2545 -- 5793),3711,3876,1030,2545,3141,3471,3964,4400,5793,New confirmed cases by infection date,Likely increasing,0.17
Tennessee,3664 (1494 -- 10863),3664,4741,4690,1494,2608,3205,4211,5563,10863,New confirmed cases by infection date,Likely decreasing,0.7
Washington,3444 (1189 -- 15206),3444,5743,11379,1189,2131,2796,4290,6083,15206,New confirmed cases by infection date,Stable,0.44
Missouri,3223 (1896 -- 6034),3223,3482,1368,1896,2548,2943,3536,4051,6034,New confirmed cases by infection date,Likely increasing,0.19
Wisconsin,2750 (1564 -- 5321),2750,2987,1219,1564,2162,2510,3015,3546,5321,New confirmed cases by infection date,Likely increasing,0.29
West Virginia,2330 (1476 -- 3784),2330,2445,726,1476,1933,2166,2505,2837,3784,New confirmed cases by infection date,Likely increasing,0.068
Iowa,2272 (1452 -- 4215),2272,2489,986,1452,1829,2109,2454,2858,4215,New confirmed cases by infection date,Likely increasing,0.13
New Hampshire,1921 (1101 -- 3256),1921,2020,706,1101,1535,1771,2084,2405,3256,New confirmed cases by infection date,Likely increasing,0.16
Alabama,1655 (694 -- 3634),1655,1860,984,694,1276,1507,1859,2189,3634,New confirmed cases by infection date,Likely decreasing,0.89
Louisiana,1590 (742 -- 4860),1590,2081,1861,742,1150,1408,1821,2366,4860,New confirmed cases by infection date,Likely decreasing,0.69
Rhode Island,1572 (753 -- 4018),1572,1902,1260,753,1181,1407,1814,2228,4018,New confirmed cases by infection date,Likely increasing,0.39
Kentucky,1554 (938 -- 2457),1554,1617,508,938,1296,1440,1661,1877,2457,New confirmed cases by infection date,Decreasing,0.98
Arizona,1439 (807 -- 3277),1439,1679,1090,807,1141,1322,1567,1843,3277,New confirmed cases by infection date,Likely decreasing,0.86
